,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"12,300",1989,2017,성서1길,00050,00000,43130,02,0,4514798,성서동,0161,0000,43130,10300,1,현대,3,11,43130-1,83.24,161,43130,3,,
2,,"3,500",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,2,43130-4,35.22,518,43130,4,,
3,,"4,200",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,4,43130-4,35.75,518,43130,3,,
4,,"9,900",1995,2017,삼원로,00175,00000,43130,01,0,3238030,교현동,1309,0000,43130,10500,1,성원,3,4,43130-11,59.7,1309,43130,5,,
5,,"3,900",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,4,43130-4,35.75,518,43130,3,,
6,,"3,900",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,6,43130-4,34.97,518,43130,1,,
7,,"11,350",1990,2017,봉현로,00313,00000,43130,01,0,3238028,교현동,0397,0000,43130,10500,1,동아,3,6,43130-9,73.59,397,43130,3,,
8,,"4,600",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,7,43130-4,34.97,518,43130,1,,
9,,"19,200",2008,2017,금봉8길,00023,00000,43130,01,0,4514157,교현동,1358,0000,43130,10500,1,중흥S-클래스,3,7,43130-446,84.805,1358,43130,1,,
10,,"9,400",1995,2017,삼원로,00175,00000,43130,01,0,3238030,교현동,1309,0000,43130,10500,1,성원,3,7,43130-11,59.7,1309,43130,8,,
11,,"4,100",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,7,43130-4,35.5,518,43130,2,,
12,,"4,500",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,8,43130-4,44.03,518,43130,4,,
13,,"4,100",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,10,43130-4,35.75,518,43130,3,,
14,,"3,300",1990,2017,만리산로,00033,00000,43130,01,0,3238017,교현동,0144,0028,43130,10500,1,신원7,3,10,43130-13,34.83,144-28,43130,1,,
15,,"3,750",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,3,13,43130-4,35.22,518,43130,4,,
16,,"5,200",1986,2017,남산4길,00028,00000,43130,01,0,4514187,교현동,1083,0000,43130,10500,1,남산주공1,3,13,43130-7,47.25,1083,43130,2,,
17,,"6,300",1990,2017,만리산13길,00020,00000,43130,01,0,4514436,교현동,0132,0000,43130,10500,1,금산,3,13,43130-5,64.305,132,43130,4,,
