,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,거래금액,,,,,,,,,,,,,,,,,,,,,,,,,,
2,건축년도,,,,,,,,,,,,,,,,,,,,,,,,,,
3,년,,,,,,,,,,,,,,,,,,,,,,,,,,
4,도로명,,,,,,,,,,,,,,,,,,,,,,,,,,
5,도로명건물본번호코드,,,,,,,,,,,,,,,,,,,,,,,,,,
6,도로명건물부번호코드,,,,,,,,,,,,,,,,,,,,,,,,,,
7,도로명시군구코드,,,,,,,,,,,,,,,,,,,,,,,,,,
8,도로명일련번호코드,,,,,,,,,,,,,,,,,,,,,,,,,,
9,도로명지상지하코드,,,,,,,,,,,,,,,,,,,,,,,,,,
10,도로명코드,,,,,,,,,,,,,,,,,,,,,,,,,,
11,법정동,,,,,,,,,,,,,,,,,,,,,,,,,,
12,법정동본번코드,,,,,,,,,,,,,,,,,,,,,,,,,,
13,법정동부번코드,,,,,,,,,,,,,,,,,,,,,,,,,,
14,법정동시군구코드,,,,,,,,,,,,,,,,,,,,,,,,,,
15,법정동읍면동코드,,,,,,,,,,,,,,,,,,,,,,,,,,
16,법정동지번코드,,,,,,,,,,,,,,,,,,,,,,,,,,
17,아파트,,,,,,,,,,,,,,,,,,,,,,,,,,
18,월,,,,,,,,,,,,,,,,,,,,,,,,,,
19,일,,,,,,,,,,,,,,,,,,,,,,,,,,
20,일련번호,,,,,,,,,,,,,,,,,,,,,,,,,,
21,전용면적,,,,,,,,,,,,,,,,,,,,,,,,,,
22,지번,,,,,,,,,,,,,,,,,,,,,,,,,,
23,지역코드,,,,,,,,,,,,,,,,,,,,,,,,,,
24,층,,,,,,,,,,,,,,,,,,,,,,,,,,
25,해제사유발생일,,,,,,,,,,,,,,,,,,,,,,,,,,
26,해제여부,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,"7,300",1997,2017,동서로,00141,00014,48890,01,0,3348045,합천읍 합천리,0151,0000,48890,25021,1,성은강변,2,1,48890-12,59.77,151,48890,2,,
28,,"8,700",1990,2017,동서로,00139,00000,48890,01,0,3348045,합천읍 합천리,0348,0001,48890,25021,1,대야1,2,2,48890-5,77.34,348-1,48890,3,,
29,,"15,700",2010,2017,강변로,00075,00000,48890,01,0,3348041,합천읍 합천리,1461,0000,48890,25021,1,미가 캐슬,2,8,48890-84,80.89,1461,48890,10,,
30,,"9,000",1992,2017,동서로,00141,00008,48890,01,0,3348045,합천읍 합천리,0352,0001,48890,25021,1,대야2,2,10,48890-6,84.515,352-1,48890,2,,
31,,"6,000",1992,2017,중앙로,00020,00000,48890,01,0,3348050,합천읍 합천리,0850,0007,48890,25021,1,무지개나동,2,14,48890-75,61.95,850-7,48890,4,,
32,,"23,000",2014,2017,남정길,00007,00008,48890,01,0,4844117,합천읍 합천리,0946,0007,48890,25021,1,선우,2,15,48890-110,83.96,946-7,48890,12,,
33,,"9,000",1992,2017,중앙로2길,00010,00000,48890,01,0,4844570,합천읍 합천리,0704,0000,48890,25021,1,성우가야,2,21,48890-11,92.45,704,48890,6,,
34,,"13,500",2005,2017,충효로,00097,00005,48890,01,0,3348032,합천읍 합천리,0472,0002,48890,25021,1,서원타운,2,21,48890-76,84.46,472-2,48890,7,,
35,,"4,400",1993,2017,중앙로,00022,00000,48890,01,0,3348050,합천읍 합천리,0850,0006,48890,25021,1,무지개2(다동),2,23,48890-8,46.47,850-6,48890,1,,
36,,"4,850",1997,2017,중앙로,00013,00004,48890,01,0,3348050,합천읍 합천리,0852,0005,48890,25021,1,황강타운,2,25,48890-29,50.4,852-5,48890,4,,
37,,"10,400",2003,2017,장수로,00046,00000,48890,01,0,3348027,합천읍 합천리,1055,0001,48890,25021,1,하이빌,2,27,48890-21,76.4,1055-1,48890,4,,
38,,"10,700",2004,2017,충효로,00152,00000,48890,01,0,3348032,합천읍 영창리,0535,0009,48890,25023,1,주공,2,20,48890-31,51.86,535-9,48890,5,,
39,,"11,500",2004,2017,충효로,00152,00000,48890,01,0,3348032,합천읍 영창리,0535,0009,48890,25023,1,주공,2,24,48890-31,59.99,535-9,48890,12,,
40,,"19,500",2015,2017,아막재로,00007,00000,48890,01,,3348020,초계면 초계리,0048,0003,48890,36022,1,초계사랑마을,2,2,48890-117,82.3287,48-3,48890,9,,
